txn_id,TXN_TIMESTAMP,AMOUNT,PAYER_VPA,BENEFICIARY_VPA,PAYER_IFSC,BENEFICIARY_IFSC,INITIATION_MODE,TRANSACTION_TYPE,failed_txn_count_24h,consecutive_failures,device_user_count,txn_count_1h,amount_sum_1h,IS_FRAUD
2f9b60cce7dd4a8cadef768f,2025-03-03 02:58:54,112.74,s2f0eceyox@paytm,84lnne2dm@pthdfc,928ccae14abbb60407f8,4f4acf40b5263cb381e4,APP,P2M,3,0,4,12,26307.04469493935,1
be84ac1956574212bebeb772,2025-03-06 05:59:17,73.93,5048322435bf@ptaxis,9627690878x1q3@pthdfc,e7b1fdc63770ede22ac8,4f8375945fef2eef64eb,APP,P2P,8,5,4,3,1329.3358487773685,1
678ca78a217a4db79227debf,2025-03-08 02:27:49,11795.66,06pjz1dpsg@paytm,7577857021x94mb@axl,8cf88b968819a616324a,d2fa2269bf0dced057b6,APP,P2M,5,6,4,12,8933.19289932335,1
23cb272a78d146b39a0f5fad,2025-03-05 05:51:39,13342.49,toi69eet9fd@paytm,k5utgxto4@okaxis,196b463be21c5a76e7a5,3e328380348d3ffcd413,APP,P2P,12,5,3,8,14423.63770458124,1
724f00b017c54ecfbd826b72,2025-03-08 01:57:40,1120.52,60886528569upv45i@ybl,32949457983fqyi@ibl,b44d17bad559ec036d10,9e6939702423dd6ececd,APP,P2M,12,1,3,11,34773.12585778457,1
dccead94a3aa4ed1a8a515f2,2025-03-09 01:09:31,13467.54,9q21jea9urhlf8pg@ptaxis,cco2916a6r@okaxis,4228928484ed9bd7b141,eb6ded7539e83d21bc70,APP,P2P,8,4,3,11,33547.027908613265,1
46b9264fb25a4bf99647afc4,2025-03-09 02:10:10,5837.94,5nbama0k@okhdfcbank,d49kk42ojfk@cbin,beef4c21bd3c56a72b1a,e1ae1343bcf076602ea5,APP,P2P,10,5,4,11,12406.199831699692,1
f38c5f73f35d47efb1fabf72,2025-03-08 01:11:56,296.23,8cyehmdd4@pthdfc,wbpvlb59u44@cbin,b5e6a119953e32e8d9fa,dd2b26fa3b226776415f,APP,P2M,11,3,4,11,27549.7053609286,1
c6cfdebc846d48ce87b780c9,2025-03-07 05:31:54,2980.33,0jm8@centralbank,4214170054sl8mx@cbin,487d74bffcab0493ec4b,98c136a9b3bfa2db4e61,APP,P2M,8,4,3,10,22702.415988344368,1
cb2ec4fa6ddf41f1b892534a,2025-03-02 01:59:42,822.71,o6chka0qnau@centralbank,piotkb4ou1@oksbi,79b62abcb3c78f03683a,dd2b26fa3b226776415f,APP,P2P,11,4,4,11,28370.016545892588,1
e22a87d9841940aea1da313a,2025-03-07 00:59:50,679.57,xj4a@centralbank,77vdb9kxb@ptaxis,48a12f5ee90098413947,1b05711b64781077ef00,APP,P2M,12,1,4,12,4122.801178330496,1
5d76c07e686749df9bbf6e08,2025-03-01 03:37:36,126.3,17qzstuxva@oksbi,9lup0yn@okhdfcbank,f1e1e03419804e9b630e,77b2eb9fdfc2122128cf,APP,P2P,11,4,4,10,4122.029089353315,1
6c110ee72d7f4cfc9a156a52,2025-03-06 23:33:42,5047.56,6035513510h3@ptybl,oknduswp4sgo@ibl,b4d5eab3ba42bee2f884,86eaab51a1d79d49a2db,APP,P2M,12,6,4,12,10430.961788636834,1
a8e847e2bfa64b149537f1e5,2025-03-09 03:41:07,25276.24,bt3ebpnyuw@paytm,571953196788@ibl,b31ac6858127feb9a5be,f882391bfb75687e3789,APP,P2P,9,5,4,9,8730.573989834103,1
d908c188c135408880b2aa53,2025-03-04 23:28:59,93.0,hx3ku62usa@oksbi,nga9w6xruhua97@cbin,bb00d32b733d7a5362d5,84ad8d48d3efa83a3a37,APP,P2P,12,4,4,12,13676.915573683122,1
d62cbce0c5ba460895b3738f,2025-03-01 22:08:01,184.95,20259016322eok@pthdfc,t62isf5igcku@ibl,28e5e274a28796cec479,0a1534f3df7d29ea28bc,APP,P2M,9,1,4,12,32728.437158636596,1
6673b2a116464827903d03bc,2025-03-09 01:16:47,3785.86,5xivzbi90p1@okaxis,a5ngjayia@okaxis,e99c042bfa9a83d38b7c,5faedabdcbd61bae699f,APP,P2P,3,6,3,11,26692.27838739205,1
c39d970be46241df83e29a09,2025-03-05 05:53:41,985.82,0246206003lxasr@ptybl,14975260055ts@ybl,77ca0f907cbc1864f924,04eaf61b02dae5d873b8,APP,P2P,1,6,3,12,2295.818440026736,1
3d78fa4224cc4ff69eaa920d,2025-03-06 22:17:11,77.58,5zcyke981k@paytm,y0vxkx6f8lw15@ptybl,d8b7ac0773197f0174e7,908e64efea2cf0bbca26,APP,P2P,9,0,3,5,6608.81703639703,1
eb0a48c085d144e5be39dcbc,2025-03-07 02:48:19,59.28,veiuvppe@okicici,miix8zyo6@okaxis,9377fba22e446356914c,042581b0d9f5d6eeaed8,APP,P2P,4,6,1,11,4594.7087076884545,1
541a1784dc4543da952af1c5,2025-03-02 04:56:00,257.21,w7uvnvvlvsw@cbin,9390087238fpu@ptyes,db25039ba1e9e94acd4f,04eaf61b02dae5d873b8,APP,P2M,11,6,3,8,1075.7081838616534,1
1e18bebe1ea040088a6b0c96,2025-03-02 03:28:57,3651.12,v3bczughaz@paytm,gpt7v7z643icd@ptybl,d8b7ac0773197f0174e7,7bf6c410a89d2f82ebab,APP,P2M,12,6,4,10,8125.79398153524,1
6bbc4fc86b6b4405bec39cb0,2025-03-08 01:32:14,4765.6,avl9utpzp0@oksbi,iewbld8be@okaxis,28088b1f2f48bbdd8453,128f9bfc2e6d0dbd072b,APP,P2P,12,3,4,10,9034.3530487727,1
aab17ec43aee461ca08c214f,2025-03-02 22:34:03,453.79,mfjiu@okhdfcbank,a4skorjjs48v@ybl,569f6d7095e206572db4,046444f02e31c07427c6,APP,P2M,11,4,4,12,31568.03946635233,1
b47ea7cd75f5482a81f3c60f,2025-03-04 06:42:32,14486.53,dilcs@okhdfcbank,9553977629a9uqi7tfjot@sbin,eaff3cdef03533f20c88,b0afee87ae2cd0174f4a,APP,P2P,9,4,4,4,3699.564772095572,1
39374d74e2934fb9b71c3e66,2025-03-09 04:38:40,35485.01,0wy43@okhdfcbank,349945nqvbi@centralbank,0ba2be8f7124a73a2cac,febf29c93de995da71a7,APP,P2P,4,3,3,12,23547.408647665947,1
ba6f9e3bb1dc429d9253d37c,2025-03-03 00:52:51,7.94,aozt1@okhdfcbank,ah8woqkpo@okaxis,a403749d29250fbd35ed,6ec7a868975996f8433e,APP,P2M,10,3,4,7,15824.64019613856,1
723b1fccf7184db495ea1efc,2025-03-06 01:34:54,82.7,11724556419i@axl,o4bq2yewe7ch6c1xybb@ybl,e99c042bfa9a83d38b7c,78fc28b6138a018c27cb,APP,P2P,10,4,3,11,40933.32285151172,1
a7097a346cc5431bad47729f,2025-03-04 02:30:31,58.94,73exkn2b@okicici,9599097457k1q@cbin,538fe0456675c778efa3,4bbe7d230bdf40c551ac,APP,P2P,8,5,3,10,3517.9350478899773,1
3ba640bf200945f7b68b7d6c,2025-03-04 05:13:06,189.75,qp87@centralbank,0gwy@centralbank,bb00d32b733d7a5362d5,1b05711b64781077ef00,APP,P2P,9,3,3,10,50000.0,1
71eb049808b04ab9813c47a3,2025-03-04 03:17:19,37.38,jn0qqkrp@okicici,c9hqh2j2@okicici,361f840af6e8a153cf49,1b05711b64781077ef00,APP,P2P,3,4,4,9,37656.21704601102,1
d918da0d73aa4ab2a1839b40,2025-03-04 22:03:54,3581.68,yuqiwp1j1phc01@axl,2sm6u@okhdfcbank,7c52324b2e7055da4289,1b05711b64781077ef00,APP,P2M,9,5,4,12,24786.507689381768,1
c996b07bfd0d4eccb134b1d5,2025-03-06 05:32:41,5472.96,3dbhr7fxpu@oksbi,2822118860gznvfm1no@paytm,1715df183353c6c5f193,759ada1f351aa9370f96,APP,P2P,11,2,3,12,7357.734746755272,1
e83d1c7ccc144bd0a998e9d6,2025-03-02 05:03:21,17870.46,36sh3ekk45nhror@axl,2yjcxt5m5y@ptaxis,89b6d9d2808043d406c9,UNKN0000000,APP,P2P,10,3,4,9,4026.2095864234716,1
d67b81924eb84a40adfbdb14,2025-03-04 05:06:58,3.1,4377659442z2@paytm,amltjenqwmq6f@cbin,2eb55cbae5061d4b347c,1b05711b64781077ef00,APP,P2M,11,3,2,12,23202.05341359679,1
760a623e0e344c46b93b4b4f,2025-03-04 01:11:24,19483.09,adhzxfgx@axisbank,9ba7@centralbank,9a9ca65bbde43e09517e,c8353e51c34c5add5489,APP,P2P,12,6,3,5,2568.2890385520877,1
78f0f698c9fe4591af8b7dfa,2025-03-07 05:37:04,2398.23,ev4iys4q11@okhdfcbank,qofxxe6@axisbank,b3d4201006371a0d9f87,1b05711b64781077ef00,APP,P2P,11,2,4,8,50000.0,1
45b63bf05d344368bc3c75e6,2025-03-08 02:30:09,1189.39,sk5s983z47i@ptaxis,q9wt22un0h8v1lj@ptyes,77ca0f907cbc1864f924,77b2eb9fdfc2122128cf,APP,P2P,12,6,4,9,5354.728712444799,1
4c425f6348984f7798fb95c7,2025-03-05 04:05:31,1789.41,x7ftdhkoz@okicici,7290625499wvmiv@ibl,d543edf5c53b359975de,51728afb5e04dba250a9,APP,P2P,10,3,4,4,2446.4396531454704,1
8449080f38ef47c28a1adc53,2025-03-08 00:59:50,36.89,bc14s0sirk6@cbin,cvu1hvjkt@okaxis,d8b7ac0773197f0174e7,8fdef187de95e5833b7d,APP,P2P,12,4,4,11,14050.637813872483,1
5aae67ac993048fd871d2a8e,2025-03-06 03:59:12,280.1,urkd3c5f3@ptaxis,8318485557ai@ptyes,4cd32624b7942306732b,UNKN0000000,APP,P2M,8,6,3,2,2730.114442808702,1
1e2fa4e05eff423c95a39503,2025-03-05 01:04:27,966.99,50025726389o7j@ptyes,9ucd2g8ko8l36mmh@axisbank,2eb55cbae5061d4b347c,e64a1a3fe1a48188cfa1,APP,P2P,12,2,4,11,6882.807090526414,1
3bd270a208ac4e5a962af10c,2025-03-03 02:55:47,3510.55,cgnvuztpbt@ptyes,31gp2q4i0l@oksbi,bab36b2132bbf1cc035c,04eaf61b02dae5d873b8,APP,P2M,3,6,4,11,22264.00166811966,1
41bc126a5265483fbebf6974,2025-03-07 04:47:42,11426.19,o3k90nzad@okaxis,3bvk5kjoadc38@okhdfcbank,6d18dd27d6d1666ebcb9,0b58848b4bd525737fb4,APP,P2M,7,2,2,10,8820.820659526362,1
633c900b75e240d0a9eec5f1,2025-03-05 06:07:03,24332.23,8372944499eysgaq@ybl,5006034675m9@ybl,ebb7ad8fc75996c9f460,0aabaad1e3d78c4a151f,APP,P2P,11,3,3,12,12001.401920534485,1
d5ce10835d1a477f88191023,2025-03-08 06:01:41,20626.29,y29of22blckie@axl,j8ozy2bjerrf@axl,28088b1f2f48bbdd8453,1b05711b64781077ef00,APP,P2M,11,5,4,12,39062.21659421758,1
25ae55aaca8c4e0ea5c9e378,2025-03-07 22:41:09,1120.29,4255480147w98@okhdfcbank,20udlswff@okicici,9499c227eaa1b9cbdbfd,dd2b26fa3b226776415f,APP,P2P,9,6,4,11,7994.518823178737,1
98b78ca1c079489fabdf4bce,2025-03-01 23:02:46,299.54,31ayx4a9@okicici,2ysn1amz1aq4@paytm,196b463be21c5a76e7a5,d1b21c230620a5bc5bf4,APP,P2P,11,6,4,7,4087.0767645130472,1
ad06896eb92d4f52a8284a28,2025-03-04 06:45:45,907.77,wv13ad9fx3jt6x0@cbin,ok9rao07vyd1@ybl,1715df183353c6c5f193,cabfe98a8984104f19e5,APP,P2P,8,5,4,12,38931.11785198992,1
f39c2fb131b14558b6fd4caf,2025-03-07 03:52:21,6240.31,zbd5m88ht8wzt@cbin,2608829231oe@axl,2dc95ec11dd816eef8c4,02b1d0ba266b8a687860,APP,P2P,11,6,4,11,5429.269493305509,1
06da297fd55d4e45beea395a,2025-03-08 00:47:16,9121.35,hxd1@centralbank,86778024522woaka0@ybl,b4d5eab3ba42bee2f884,f29a7138064b9ba5b66e,APP,P2P,4,6,4,11,24104.261844279492,1
27badf5e721f432ba6e78d15,2025-03-02 04:45:46,1223.46,fkccvor@axisbank,zcwgruyg9@axisbank,569f6d7095e206572db4,3a9e84ea0baf015b9e21,APP,P2M,12,0,4,11,12222.806666492688,1
a8063ab92c4441d3bd4becdc,2025-03-06 03:29:42,1972.29,049y@centralbank,p8tvkzlx1@axisbank,b63d6a9afe30ce45a896,9ec7b4fc68454b6ef175,APP,P2P,6,5,4,8,44296.81447589383,1
7b1b3f31a16c449c8c49f822,2025-03-02 02:00:42,55.52,64zhj42irc@paytm,rm6l56sth@ptaxis,a7b5db5e53f6f0c9523d,1b05711b64781077ef00,APP,P2M,9,5,4,11,5705.357054507888,1
6083de203482411eb82bed46,2025-03-02 05:51:28,2408.03,3970104140ok@axl,i7ioaqfahzzswz@okicici,c15f4a3116063bef8bf7,c46f67f10bb107777e61,APP,P2M,11,4,4,11,28639.38064818841,1
e7f6f70501854ec8add37e1a,2025-03-06 06:35:46,73.05,cmxcbuaevl9u@ibl,abbnhzsbn6@okaxis,0ba2be8f7124a73a2cac,84ad8d48d3efa83a3a37,APP,P2M,10,5,4,12,16453.249303888035,1
310a0eff43e947949bff116a,2025-03-06 04:46:24,8723.24,igwd8z73y@okaxis,rd6dmc76s@okaxis,4228928484ed9bd7b141,ca35a620c17050f135e2,APP,P2P,8,5,4,8,15976.211567482174,1
badda341442147f0a8b34e99,2025-03-04 01:45:48,48989.3,s539zwte02@ptybl,47256865173b@ybl,d8b7ac0773197f0174e7,b61efe962c5ee927bcb2,APP,P2P,12,6,4,12,40034.70967911615,1
c0c702411c3749d881e3a64e,2025-03-04 02:23:46,3064.6,ap9z@centralbank,9199375978rnn5f@okicici,89b6d9d2808043d406c9,fd0d3c945050e644499f,APP,P2P,11,6,4,10,18989.92974382366,1
a024cf2fe8204d32977d5015,2025-03-02 02:12:43,26900.44,2wolj6@okhdfcbank,a2h9lb04eha@paytm,97f39cc0db73a9120493,744378128518884e6661,APP,P2M,7,6,4,12,6147.849964977073,1
d089483bb2c340ef9a88c8f9,2025-03-02 00:38:07,2368.5,l3cfwg6nqcf1w8c@ptyes,15198522659na@oksbi,7aafb7b629d136084a1d,04eaf61b02dae5d873b8,APP,P2P,6,3,4,12,14696.795614349832,1
bccd0c645afd46ba829ac128,2025-03-01 00:41:50,307.02,jlntrmqtyhd6q@paytm,a63hnssgyr0v@ibl,a99d5426781bd3fc6720,0cc34c10be203876a822,APP,P2M,5,4,4,1,718.7419875202527,1
746493bfb97c4e969d7bd80c,2025-03-07 05:16:52,1054.9,n0e46m306m@ptyes,1444906893w6@axl,530cbbbe2fb36db6582f,718fbb86be691c95520d,APP,P2P,12,5,2,12,38581.79341133707,1
8d35c95f6f6e41b1b903b59f,2025-03-09 03:04:42,952.82,7c5zg548j@pthdfc,l0j5l35hs@okicici,d01c18042ee1b4731847,014befab1425f881455f,APP,P2P,11,4,4,11,19378.592547160944,1
c9d075992f8d44d7917986cd,2025-03-07 06:25:03,810.14,g5o46tc3qvgu@ibl,ad6hyi1b427dz5zs@cbin,4861534c0b3739d982f4,d60948b44ac655452e6b,APP,P2M,12,6,4,12,14565.742020210182,1
0f46cc3eb4c64531aa57799d,2025-03-05 02:20:56,1504.78,et237@okhdfcbank,5awbk8ds@okicici,354c6de9b0105da9d506,1b05711b64781077ef00,APP,P2M,1,4,3,12,6878.083372495448,1
08518052a8a845cf9db8495f,2025-03-05 05:59:52,45.93,hdsynyb9w@pthdfc,3by8bg6jc@pthdfc,196b463be21c5a76e7a5,04eaf61b02dae5d873b8,APP,P2M,10,6,3,11,28442.769671163223,1
ec04345987df488688cfe4a4,2025-03-04 01:48:45,885.98,9637692635ixkgwkt2u@oksbi,yn0x5qov1@okaxis,d01c18042ee1b4731847,e252b37b5ca62307cf6d,APP,P2M,5,0,3,10,11887.86299491602,1
45ffd5698386478e99288905,2025-03-07 03:05:24,39.95,zsfibrjqfs@paytm,sci0qfypz@ptaxis,28088b1f2f48bbdd8453,c46f67f10bb107777e61,APP,P2P,10,6,2,10,3718.404377538305,1
a742bde17b2845e894ca480e,2025-03-09 00:04:46,367.12,fgknq1fhc@okaxis,enr82ds3hy@paytm,db25039ba1e9e94acd4f,1b05711b64781077ef00,APP,P2M,3,5,4,8,5011.689180550458,1
a1a554ed41c44f2eb247fa84,2025-03-08 06:44:19,416.46,k0g5g0uec339wp@paytm,bdz9s3a7klaj7b@ptaxis,beef4c21bd3c56a72b1a,2d8cfd1555c18a4d7db3,APP,P2P,11,1,4,11,36672.99980832075,1
003f07b1d36d4ef98b61d75e,2025-03-05 22:53:33,154.98,ddar4s6mb09@ptyes,3727252172np@ibl,4228928484ed9bd7b141,dd2b26fa3b226776415f,APP,P2M,9,4,3,11,3798.2958351568104,1
a8efff5b99f545f2b5d05789,2025-03-08 22:36:31,4328.46,0017400175nbd@okaxis,1325314013l0@ybl,eaff3cdef03533f20c88,ea604c8126dff940f580,APP,P2M,10,2,3,6,9804.025248839367,1
278e3ce72620470ea38c2efb,2025-03-06 04:52:36,4.35,8512671189rsycar8@oksbi,pq3xammcg7a@sbin,6d198963485c3e7e239b,0cc34c10be203876a822,APP,P2M,11,0,3,12,38889.7723220708,1
a62052f4b70048c9a720c5ca,2025-03-01 04:02:31,91.1,phuqr@okhdfcbank,xfjw4tae8g@ptybl,7aafb7b629d136084a1d,1b05711b64781077ef00,APP,P2M,5,5,4,11,25249.934895162525,1
2046e33a088c4923b7043ccc,2025-03-03 01:00:59,44.6,2323814717dien8lw@ibl,9582084466zv8@cbin,a17cf978e131d03943b6,1b05711b64781077ef00,APP,P2M,10,4,3,10,5205.043822726151,1
3ad27417c87643a482978aaf,2025-03-07 23:40:27,1883.58,ozwighgknn@ptybl,x9u4fngpio0m@okhdfcbank,11888970a905a511f52c,1b05711b64781077ef00,APP,P2M,9,5,3,11,18074.397204379842,1
c9d256caf1be47caa3991cc9,2025-03-02 05:37:39,1105.38,7v9nvu1hsf@oksbi,7v9wo36fgy@ptybl,6ecbee8ae8199d72278b,1e7130312a80cf129225,APP,P2P,9,5,3,5,3656.5363995973207,1
2d0fee2334d646cf96ed5511,2025-03-05 00:42:05,227.29,9unafdl4jwonq@cbin,t5x6@centralbank,e8d5f8902abc62d74e4c,e3b919d16b0d33136734,APP,P2P,9,5,4,11,39781.33637926865,1
1c6a58f587b545c4a9c88fef,2025-03-03 22:39:29,2535.14,opju@centralbank,9759042191nl@ibl,7aafb7b629d136084a1d,7aaaf3251b2d53216128,APP,P2P,4,5,4,9,9486.87069974313,1
0c179e2482064a138dbac8e0,2025-03-08 01:54:03,11599.79,0199560495e7vo@ptybl,516482865425gdzvv@ibl,a8bfe3b54d67dc73f9b1,f818ad7e04fb7f0a765c,APP,P2P,12,3,3,4,1575.7658677494408,1
07482933b16e44fcb910399f,2025-03-06 03:12:43,6.26,a5676pdmpj5sh905@pthdfc,90153554645w@sbin,89477a349ba0eb8df4d9,98d99032cdd6ae5a17c9,APP,P2P,9,5,4,6,29266.80943966432,1
c7ca6967c0ac47468fea4c43,2025-03-05 22:40:16,707.17,jvjmycdu1kxx@ptybl,5z0jy8jfxf7@paytm,eaff3cdef03533f20c88,UNKN0000000,APP,P2M,5,5,3,11,3396.3966578300206,1
e4dbddd0024c48c6bc682050,2025-03-01 05:08:29,30837.45,524fx2xynf6rnvpf8l@ybl,v0exi06mvg86789wn5tg@ptyes,af63277b5aed020cc91f,dd2b26fa3b226776415f,APP,P2P,9,5,3,12,20470.026595756164,1
43d943acee6a4a569d6899c4,2025-03-03 01:34:35,33795.77,jmvi083caef0h@ptaxis,mfx8rx9uwfal3n@axisbank,8e9b15420b60e6b093b1,336b4fe1a62979384b9b,APP,P2M,10,6,4,9,10327.89821196859,1
c0ae0b0129704a5da49be0b7,2025-03-05 03:17:56,546.49,6dorrkjhb1@pthdfc,neebdeadjx@paytm,a403749d29250fbd35ed,f7f6218e7f2b507dd647,APP,P2P,12,4,3,12,23367.57175817193,1
13ad97ae10fb479fb0003686,2025-03-07 04:13:55,106.39,1oz4de57b8@paytm,qrbv6dp4hh74ywjqv@ptaxis,bab36b2132bbf1cc035c,3382ae714b2a0b62a2d1,APP,P2P,9,2,4,11,6473.608581678601,1
940a4dddf4ae493cbfafe15a,2025-03-07 00:00:49,204.3,h9r4cxnrtd@oksbi,r782p5eo4xau@ibl,ff672a0c87c64a83e142,65ab77e8904624a098ff,APP,P2P,0,1,4,12,4365.336872968721,1
d9d60a0551814dbb8861c68f,2025-03-05 01:22:56,1242.36,pvj6bcdsczz@cbin,4e2fp7ehip@oksbi,3da97ca3d9f5a870336e,1e7130312a80cf129225,APP,P2M,9,6,4,12,26304.564372985893,1
11cce587f2f248969c06e875,2025-03-08 22:59:30,75722.23,0794997397iyn@ibl,4209498887r25@ptaxis,d01c18042ee1b4731847,6940a92f619abe426534,APP,P2M,10,0,4,11,12821.649371687028,1
6aabbf99ca12465782a6518f,2025-03-02 04:26:07,5995.03,qmrmr5zto@okaxis,nm1ey0xun@centralbank,3c182ba440b9f9daeb84,1b05711b64781077ef00,APP,P2M,12,3,3,11,7944.238186458191,1
d28fa3d85fb94e58b5f79e5d,2025-03-01 05:17:29,2671.94,wp10udqv00@okaxis,qnt2z05nkwxbfw88k@okicici,e7b1fdc63770ede22ac8,dd2b26fa3b226776415f,APP,P2M,9,6,4,12,30649.156163411473,1
a563f4da6493440ea8272256,2025-03-07 06:47:18,195.64,vdd5rhbq@okicici,2l577tb57uw@ptybl,e8d5f8902abc62d74e4c,f023fe564207a558d6c0,APP,P2P,10,2,4,4,4846.645554838653,1
04bf3f612e2247e6a9dcfd21,2025-03-08 05:14:59,736.67,9nwqh5wsj2lebl1xn@ibl,fhedl3@okhdfcbank,b5e6a119953e32e8d9fa,32d96ff1ae027bb86c7a,APP,P2P,5,6,4,11,5698.218815839571,1
0749327b4509463abf091de5,2025-03-08 03:19:25,866.22,t0wbfpa0@okicici,q9xt8uc12wzaw@axl,2eb55cbae5061d4b347c,dd2b26fa3b226776415f,APP,P2M,3,4,4,11,12171.783978284959,1
ce6bf809ff6547adbd8fb5d4,2025-03-04 00:05:33,2992.96,lbztk22@okhdfcbank,4y54l1w456bog@pthdfc,317d1b72181a9cccd2f7,71d707218701bf02d756,APP,P2P,12,0,4,4,2655.315288016059,1
24e541efeeab424a919b3819,2025-03-06 22:49:02,218.27,943785904960bevkkv@ybl,hc4ce0fvoe@oksbi,88d00e50be207c2960f3,1b05711b64781077ef00,APP,P2M,10,0,4,10,6134.223401121631,1
8ab2c950b904491b88d01b7d,2025-03-03 22:01:11,3250.88,213863322818g@sbin,1118943755df@ptybl,02b1d0ba266b8a687860,04eaf61b02dae5d873b8,APP,P2P,7,6,4,10,12040.746138607048,1
00fb94835de642818982387d,2025-03-08 02:06:52,1340.94,y7fda6vw39xo67y@axl,tcfb2wor7np@ptybl,b4d5eab3ba42bee2f884,f607e957863244f55a4e,APP,P2P,8,6,4,12,20383.725816745617,1
68b36e83c690487f9071d58e,2025-03-06 05:59:08,71.58,yj0it777x3wi@okicici,d9trce09bfnt@paytm,28088b1f2f48bbdd8453,d160d8e0828f0ff9193d,APP,P2M,11,6,4,10,17095.121666899515,1
276d3025f1ed48a9a556a1fa,2025-03-08 05:19:39,3214.78,8nd1qfk1s@okaxis,tnre3bxb1t@paytm,9445216ef80c2e2c98aa,0e4d885507f28e2b0ea3,APP,P2P,12,1,4,12,16506.887165288485,1
3a936bfdd2614dfb87498566,2025-03-06 03:57:01,409.91,zjiwt9k8zl@ptybl,d7d555zjc@okaxis,beef4c21bd3c56a72b1a,4f4acf40b5263cb381e4,APP,P2P,12,4,4,10,35261.474725867236,1
3de5f42a4e144026bb6d0fe4,2025-03-02 05:30:44,14271.73,szjawwui4@okaxis,25972503179ur@ptybl,c19d3b8514e4a2d56246,0a1534f3df7d29ea28bc,APP,P2P,12,5,4,7,11774.207404486131,1
0c79e8f89a9a49ec9533e5c8,2025-03-04 06:17:08,2018.06,vz5a2fmguic0@ibl,1390027143ghn@cbin,eaff3cdef03533f20c88,28042f8349ef322285b3,APP,P2M,8,6,4,12,16458.623812458347,1
6c518da8aee245378af5ac41,2025-03-09 04:17:33,384.75,5567861211dv4u@ibl,3131893010udg@axisbank,eaff3cdef03533f20c88,d160d8e0828f0ff9193d,APP,P2M,7,6,4,11,6191.288361436155,1
697da1ab27a74de596e9099b,2025-03-04 05:24:28,374.58,eluvxfs3r8fac5kiq8@ptybl,875aw7k1@okicici,d8b7ac0773197f0174e7,c9f42502586920402609,APP,P2M,12,5,3,10,15458.275803361681,1
54a0a3cb50ca4b0abec827bb,2025-03-04 06:00:00,1195.07,esieu37h98e@cbin,3j9qncws64@oksbi,bab36b2132bbf1cc035c,61c5bafacf716fcad385,APP,P2P,11,6,3,10,11454.85258212957,1
eb516f508c9d41a19d0a004d,2025-03-06 05:39:33,78.16,og9kihvvvl@axisbank,k0vtmc5@axisbank,94ed8b453bcf4d858f3e,dd2b26fa3b226776415f,UNKNOWN,P2P,12,3,4,12,50000.0,1
