txn_id,TXN_TIMESTAMP,AMOUNT,PAYER_VPA,BENEFICIARY_VPA,PAYER_IFSC,BENEFICIARY_IFSC,INITIATION_MODE,TRANSACTION_TYPE,failed_txn_count_24h,consecutive_failures,device_user_count,txn_count_1h,amount_sum_1h,IS_FRAUD
d1a022de4729443787140392,2025-03-06 04:56:07,4052.3,2706862890wj@ibl,xkud6tnrcbm72@ptaxis,b5e6a119953e32e8d9fa,ea604c8126dff940f580,APP,P2P,7,5,4,12,21521.697819108922,1
7d46ee404e5f4988a4ec0b41,2025-03-07 05:05:28,4763.17,un20n6z6@okicici,5827692069xbp@oksbi,9445216ef80c2e2c98aa,0ab48e3a2f45000c6816,APP,P2P,3,5,4,12,46529.32749162463,1
e37f7940fcc04ad4a6c4a0cf,2025-03-01 01:12:37,4353.26,8992867762nm@ybl,gbr6250isg@okicici,6d198963485c3e7e239b,1b05711b64781077ef00,APP,P2M,9,6,4,2,4381.747618054566,1
104e55868e3d4ae8a7559d38,2025-03-06 00:56:50,205.91,9f1nyvurgz@paytm,1zl43i3ll25@sbin,b5fbb085a8b9fe7053f4,77b2eb9fdfc2122128cf,APP,P2P,11,5,3,10,4955.667823354337,1
643c1279c99d430b9ddf3c3b,2025-03-04 23:50:44,38.39,1v1hmjlgqz@oksbi,3207476173gs@paytm,b5e6a119953e32e8d9fa,5061af93a864b0151b80,APP,P2M,11,1,4,9,5438.933133816574,1
097994cb3348446582863dc8,2025-03-06 03:28:43,13473.68,6w58yf74ng9h2@cbin,90dnqr9e87o@paytm,b110276a07f39fcba552,1b05711b64781077ef00,APP,P2P,11,6,3,7,8164.486821867405,1
307d147f32c9409eaeaec1f2,2025-03-04 06:09:09,134.42,wuc31@okhdfcbank,n7m44kse8iz4a@oksbi,3c182ba440b9f9daeb84,dd2b26fa3b226776415f,APP,P2P,12,6,4,12,27428.91200248417,1
097d8fed2d404e85a6342212,2025-03-06 23:01:27,10154.84,81828287043pz@ybl,6lfkawj@centralbank,0f164cabeec94c60cb2b,cad8e034a8efed357e68,APP,P2P,12,6,3,12,42681.3754255248,1
e6520b6ddd4848db97006c61,2025-03-07 02:26:39,7095.1,cwsduurum@okaxis,2708397405x1s@axisbank,4228928484ed9bd7b141,ac74ff971c1a22d8985e,APP,P2P,12,1,3,12,13754.604347173214,1
4436081372414cd9949f0b7a,2025-03-04 03:07:19,12677.86,anqq22ed6s@ptybl,pdywei14hdowq@ptybl,88d00e50be207c2960f3,dd2b26fa3b226776415f,APP,P2M,10,3,4,10,9725.682292083187,1
7842921436564d6f9498bd9c,2025-03-03 02:00:13,1349.44,4313189879x6@ptaxis,vttd85h@axisbank,af63277b5aed020cc91f,0cc34c10be203876a822,APP,P2P,9,5,4,12,19983.539363139946,1
9bc0ebeb201d47c5b0731188,2025-03-07 00:25:22,15248.67,89cp47z@okhdfcbank,feggld51wf@ptybl,db25039ba1e9e94acd4f,6106c15ad5298e1e058a,APP,P2P,12,4,2,11,18088.173367186686,1
feb4c4e7c6c74c26bd251332,2025-03-04 00:42:24,575.86,inpxmmvw9kwv@ptybl,7774744258rfvd9@ibl,35a32c05e13d6483444b,743f2322f0ec6a0d8af0,APP,P2P,10,6,4,10,28591.22103736518,1
1488b73b3f594f11ad96c634,2025-03-06 04:40:51,14.98,6353571827lb7hcn5yj@sbin,pnovj1vuakxzxx@oksbi,ef34b6436865dd7ba500,dd2b26fa3b226776415f,APP,P2M,12,3,4,11,3752.6631104626067,1
78ca344ab17340f7a11527c4,2025-03-02 06:24:28,178.63,qhjzbyr6m5un@ibl,2664820422xj@ptybl,d8b7ac0773197f0174e7,1b05711b64781077ef00,APP,P2M,12,3,4,12,14455.92223873267,1
52067cee21954f2cb0fcdc11,2025-03-05 22:54:32,72.22,njmxoqgffw3l2r@centralbank,f9ai5pji@okhdfcbank,28088b1f2f48bbdd8453,04eaf61b02dae5d873b8,APP,P2P,11,6,4,5,2287.7102145018257,1
28c2550414114483b7c0324d,2025-03-06 05:10:39,72.15,7oz89gk5b@ptaxis,oma4ncw7q@ptaxis,b31ac6858127feb9a5be,94ea467dea9036faad52,APP,P2P,12,1,4,10,12037.990907508629,1
96b1a52c9202447183ba3938,2025-03-03 04:01:13,1024.05,ra4y8lahrxk9@ibl,5936751694o8@axl,a403749d29250fbd35ed,9e6939702423dd6ececd,APP,P2M,5,5,4,5,6557.436626112913,1
ab2e2d6647d34fc987e7dba0,2025-03-01 03:19:04,215.67,4195322083xebgt@cbin,63pnyxx9nv@ptybl,6d198963485c3e7e239b,a35b9472101a1d56b39f,APP,P2M,12,6,4,11,37374.942857416616,1
c1b4b803fa8b4c42916b2079,2025-03-07 22:24:38,1339.94,42uhh9k1@okicici,83178510995t@ptyes,2dc95ec11dd816eef8c4,dd2b26fa3b226776415f,APP,P2P,6,6,4,2,4613.379953302146,1
593cdaedf54e4121822f8ee8,2025-03-07 03:29:34,1494.95,8904228316quonq4@paytm,zs33k3jcx3d@cbin,b5fbb085a8b9fe7053f4,f293427c1fdb2c2aa9d4,APP,P2M,12,5,4,11,30606.320825094557,1
1a0e891e0a154113aeb0bc86,2025-03-04 04:44:28,30.96,xv5i5wke6gza8@paytm,4bh8tbsko@okaxis,f1e1e03419804e9b630e,c9f42502586920402609,APP,P2P,7,2,3,8,15984.467749445295,1
d28d8907b2134b23b35454c8,2025-03-07 04:23:19,19.15,ruke58imu@pthdfc,5784432706y12@sbin,ddbd8fc5eec1f06d3c13,1b05711b64781077ef00,APP,P2M,12,3,4,8,3774.3840292449736,1
f2502d36489345acba78bc79,2025-03-04 05:27:11,64844.3,dnvs2@okhdfcbank,mn3cndr9w569@axl,86eaab51a1d79d49a2db,fd0d3c945050e644499f,APP,P2P,11,6,4,12,32375.77591228226,1
1819ca261da44808bc001715,2025-03-01 23:27:10,9348.58,yer5@centralbank,4rptvvov6v@ptybl,af63277b5aed020cc91f,e1d39df951b5e7b41f46,APP,P2M,5,2,4,8,18220.452299376626,1
04cf3273198341faa7d37ff9,2025-03-02 04:12:57,745.66,kp0gfoj4d@okicici,i6zkh83k9bt@cbin,3c182ba440b9f9daeb84,84ad8d48d3efa83a3a37,APP,P2M,12,6,3,5,26522.262681951892,1
e53ff44082c64c5d99bff342,2025-03-06 01:30:43,9930.57,h8499@okhdfcbank,0ncxnkpm0k@ptybl,a403749d29250fbd35ed,ee1f68161a2198fd546d,APP,P2P,11,6,4,10,19780.31416025307,1
73f9368a707943ba93d47eea,2025-03-06 05:12:00,6364.33,2856304390ny012gd2amt@axl,oc2d0scjl5e@paytm,e1b3d1f771e2a93d6e2a,9d077b9faf38aa9ea08d,APP,P2M,8,4,4,10,9965.102739685972,1
24179bca3d6148f4a5bdd8a7,2025-03-09 23:31:24,66757.42,s470qi46vh@ptyes,e1am@centralbank,07157e311dfab47bec98,68af7b6e77705cc04be2,APP,P2M,8,4,3,10,50000.0,1
ab924176c29243b2b35f89fc,2025-03-04 04:50:03,3245.57,8136789736w1m@ybl,bxdbt3arcsh@sbin,a99d5426781bd3fc6720,9ef52ac406b553be1a3e,APP,P2P,9,6,4,11,21473.595963744647,1
e1b65d4cc49b471aabad8e0d,2025-03-06 22:04:47,7516.98,lvqr6grub@okaxis,aj5t66zi@okicici,6d198963485c3e7e239b,1e7130312a80cf129225,APP,P2P,9,5,4,10,4674.747853956086,1
d7f19948cd684cb4bf487634,2025-03-06 01:12:44,119.01,3bgcyrpgw@ptaxis,y00bgdos59@oksbi,9a9ca65bbde43e09517e,f16d001e5ec2db80291c,APP,P2M,9,1,4,9,16826.70121092187,1
5a7bcc426fee4102a84fc7bd,2025-03-03 02:18:10,25428.58,80o0vf5ozb8@sbin,318eqljv@centralbank,0ba2be8f7124a73a2cac,65ab77e8904624a098ff,APP,P2P,10,1,4,11,8002.7931490108995,1
b822951df954429da03dd469,2025-03-04 02:26:39,129.45,8278477585sp7@okhdfcbank,lmjvfyivonmi@ibl,8103cec9c9d88d102955,0cc34c10be203876a822,APP,P2M,0,5,4,4,37344.48604262966,1
2f95b878e998448b93c6306a,2025-03-09 03:16:29,103.72,4x2bka3nkz@oksbi,4vf2cly3z1@paytm,07157e311dfab47bec98,dd2b26fa3b226776415f,APP,P2M,10,4,4,3,4153.789558994482,1
c5e889c41d33407dbce65a44,2025-03-01 01:19:24,83.64,omr5thbqpll@oksbi,uzu3acrho1n@sbin,e30a908660b43aa0ac28,dd2b26fa3b226776415f,APP,P2M,12,3,4,12,40283.77747922851,1
4c7f0079ebad466a9319f8a8,2025-03-05 05:27:53,23.69,ciuijhte3@pthdfc,3gj1i5oc9a@axisbank,b3d4201006371a0d9f87,d60948b44ac655452e6b,APP,P2M,12,4,3,11,3822.289494609926,1
50b919e9fbf644df946f975a,2025-03-09 02:09:15,7933.74,8458522914dkf@ibl,ax343pdlhxd0q@ptybl,9445216ef80c2e2c98aa,ea242118f8d0061a004b,APP,P2M,12,6,4,10,7745.389517300882,1
0aaaa4a3026f40e1a841da0f,2025-03-08 06:55:47,719.65,mcqrfbul49dvb@ptybl,qhketgtmftit@ptyes,b110276a07f39fcba552,1b05711b64781077ef00,APP,P2P,4,6,4,10,21044.037254556177,1
34f14f8f54554522ade7872e,2025-03-07 05:49:06,27371.55,yn7gw9xb2t@paytm,6920681829fbjsptlim@sbin,27e97e9feffbfb321f1f,f3ebddacb01fe669d549,APP,P2P,8,6,4,10,16570.0662856923,1
2fdd783657814b87835b179e,2025-03-01 05:10:14,264.97,ycvv775pdvuzp9qgz9zjk@ybl,gdqapni1nc5johfy4t46t8i@ibl,28088b1f2f48bbdd8453,d160d8e0828f0ff9193d,APP,P2M,9,5,3,12,8329.976037787048,1
443aa1af34cd4f55849bcab2,2025-03-01 22:30:40,682.19,gngoxvnbwrlqa8@ptybl,71298658549926mawq@cbin,eaff3cdef03533f20c88,9e6939702423dd6ececd,APP,P2P,11,5,4,12,10367.09902062179,1
62066db20f44498ca091226d,2025-03-04 01:39:46,15799.5,y82lx3dn@okhdfcbank,xedo8t@centralbank,9445216ef80c2e2c98aa,908e64efea2cf0bbca26,APP,P2M,4,3,4,10,4032.4491063413716,1
71e709ab287445fe851e9415,2025-03-04 06:15:24,74.34,iytu3fdcks@paytm,0320464271u7@axl,28088b1f2f48bbdd8453,4a449774c9682c4025a9,APP,P2P,10,6,4,11,7335.39415147623,1
20bfb68ff2ef4ba99f6aef19,2025-03-09 02:07:49,1302.43,iy3r45n2e@okhdfcbank,70hhuwcgni@ptyes,af63277b5aed020cc91f,32d96ff1ae027bb86c7a,APP,P2M,10,6,3,10,28316.737522415846,1
02d919e27015489cb2e0b326,2025-03-02 23:20:52,1033.43,ir8pe40w91c@okicici,49923022992f@ibl,86527550da6361a2579c,ea242118f8d0061a004b,WEB,P2P,11,5,4,12,3483.821854871918,1
bc56b884eb9a4f9aa794cf88,2025-03-08 00:02:54,100.27,mq9gk4ylwx9c@sbin,8b90uyf3lqgg@ybl,6283b4b1e62f0c8f812e,141c23fa08c58e14a628,APP,P2P,0,4,3,12,34152.45340768639,1
219d2511003149d7bf40dec8,2025-03-03 05:27:12,178.77,3771277212xt@axl,oesga8j78u@paytm,cf1eb9b631d18e6dec14,8b4fa89c2b886d15c131,APP,P2M,10,4,4,4,15489.488853232484,1
bb1c9b5b20de4af09aa5ba84,2025-03-02 01:03:57,12663.17,vwl25s3e@okicici,iwmk4hy7kn@oksbi,af63277b5aed020cc91f,dd2b26fa3b226776415f,APP,P2M,12,4,4,5,1680.63247842793,1
add2f69d5a364cedb1865ef7,2025-03-07 22:12:14,601.44,8emza8xu@okicici,8027319114k1@okicici,d8b7ac0773197f0174e7,9ef52ac406b553be1a3e,APP,P2P,6,3,3,12,11017.433428163438,1
e10e2a3e157f42149c76fb9d,2025-03-01 01:02:18,25020.43,7849819717ixom3@ptybl,5x685@okhdfcbank,8e9b15420b60e6b093b1,b52ded46f3553670cdc9,APP,P2M,5,5,4,10,35812.96496111347,1
67420bde3a2b44a4bacb53d7,2025-03-02 05:14:56,120.01,rb89thnu@axisbank,yn4vjosw6v@paytm,89b6d9d2808043d406c9,ea604c8126dff940f580,APP,P2P,11,6,4,12,2198.3546736096314,1
54ebec3f323c4ffe855419b9,2025-03-04 06:33:57,42.29,jydt@centralbank,80825291213k3f47@paytm,e1b3d1f771e2a93d6e2a,77b86766f0f9fb7029a8,APP,P2M,12,4,4,10,12556.433571032741,1
9b9c158ac42a46bbbe24a773,2025-03-06 06:15:03,280.1,4b2ymgl9yew8vqi@pthdfc,02803149725gm@ibl,6283b4b1e62f0c8f812e,a403749d29250fbd35ed,APP,P2P,11,1,4,5,19119.995893869374,1
6bc2fd6248d54142a1ff5eae,2025-03-07 03:47:11,7712.9,tf90knwctp@oksbi,kf1mhwqndn6d4e@cbin,0ba2be8f7124a73a2cac,dfdbaa7348cdcf78484e,APP,P2M,12,6,4,10,14034.717488662103,1
3cc29eb9b97545ba98ad0f03,2025-03-02 03:07:54,1630.61,nbiq8cb18xzmada@ptyes,722329621367zx@axl,b5fbb085a8b9fe7053f4,dd2b26fa3b226776415f,APP,P2M,5,5,4,8,4407.395055444497,1
f0923f80802b4598bbc8fec0,2025-03-01 06:18:36,7265.92,r5frdgmb09@paytm,ga50jze86he7@ibl,8e2099bb5b33a913ec36,ea242118f8d0061a004b,APP,P2M,4,3,4,9,13693.742473286286,1
b91138e5e5df44589dacad0b,2025-03-08 03:37:04,755.82,1i8opawlam@axisbank,yylvb98cz@okicici,b5fbb085a8b9fe7053f4,987b28b203ae6bfc959f,APP,P2P,8,4,3,8,11214.507343554258,1
e9e4e13fb9ed4fd1b5534546,2025-03-02 02:10:13,6128.43,t1vxpufb2l@paytm,4s0ikbeh@okicici,4cd32624b7942306732b,8599a896deaad3f128d0,APP,P2P,7,3,3,12,9710.804174368002,1
6672a796e38847cea4a50fc3,2025-03-05 00:20:33,102.47,lhs5fn5m02@ptaxis,ryon2p4@axisbank,b5e6a119953e32e8d9fa,83fbd5f84d98cc854509,APP,P2P,7,6,4,9,17565.053182310563,1
3b339fec2c5c4858babb54b4,2025-03-05 00:01:11,3093.73,80521263669u@ptyes,hpic6539pz@ptybl,e99c042bfa9a83d38b7c,dd2b26fa3b226776415f,APP,P2M,4,4,3,11,6354.394279578793,1
94e49f39c3ea40ad8725fa12,2025-03-04 01:10:53,14431.23,1420343882ay3nfy0yey3x@sbin,1460m2u5i@ptaxis,6283b4b1e62f0c8f812e,8721f3040cd422884d99,APP,P2M,9,5,4,12,29619.352966763927,1
4af637018d7940e1930d55d2,2025-03-07 02:06:38,236.99,5nzdalt48c5g@ibl,r11g5aj@axisbank,ddbd8fc5eec1f06d3c13,dd2b26fa3b226776415f,APP,P2M,10,2,4,12,14082.202545022768,1
97f073a28f014b72bbef575f,2025-03-06 04:36:36,317.95,3srs8t0lkphr@paytm,yamkyelul@pthdfc,b3d4201006371a0d9f87,bf66fbdd8a4286553c36,APP,P2P,11,6,3,11,9335.94312790521,1
0c4552971a6d4e22af5a7c0c,2025-03-04 03:33:55,5227.26,f520j8fz@okicici,cl3n79p@axisbank,127f4973dff5e1df0499,9e6939702423dd6ececd,APP,P2M,11,5,3,9,9074.62720896393,1
4c9894167b314d8fa9ea5c11,2025-03-07 01:56:02,12509.59,9hap8mbs0afbv@ibl,9525149949lh2bdr8tqxyx@axl,eaff3cdef03533f20c88,4222693bf6e58e3d319d,APP,P2P,6,5,3,11,31986.883406686502,1
aece9342edaf461ba65da435,2025-03-02 01:22:33,1352.62,iq8yeo0hyq@ptyes,mku1mvmjnn7@sbin,fb51bad8dfe29002b6f0,84ad8d48d3efa83a3a37,APP,P2M,12,2,3,11,11057.01343568078,1
08d42c3814904db4933963ba,2025-03-09 01:16:37,71.07,ul7sj7bvtcns@ptaxis,9901976347jv@ybl,8e2099bb5b33a913ec36,9b8abfc05d41d3b3ac91,APP,P2M,12,2,3,12,10027.64320494021,1
ed0d92dbb855449898a866dc,2025-03-06 04:09:51,107.22,vgtt8byfcd4o@ibl,01103420292wg2ohha3p@pthdfc,af7e07a9b29dfb53dcda,64c2c6ee08162be3d2c2,APP,P2P,12,4,3,12,12806.032627761422,1
464fc568ffc34f4f8ebc119e,2025-03-03 04:38:50,2578.55,sm41dbacuqxv2qn96@okaxis,7569268297wcl@ptybl,89477a349ba0eb8df4d9,3fdc0f86184763f98fed,APP,P2M,12,5,4,12,50000.0,1
1ccb64a3725c4e0aa106b73d,2025-03-06 03:04:34,198.1,8436176051otk7rbqvrggw1@ybl,0mf0ys54wl@oksbi,af2372bb08e1c84de195,dd2b26fa3b226776415f,APP,P2M,11,4,3,3,1796.9464171635937,1
6df20f8aa4f044ceb3128dc7,2025-03-01 03:50:38,376.24,8wr7h@okhdfcbank,9355913383bnb@paytm,eaff3cdef03533f20c88,dd2b26fa3b226776415f,APP,P2P,12,2,1,12,37843.20031684563,1
68f59db3eaaf4294990a7afe,2025-03-05 04:24:03,1705.75,8869930019oc@ybl,lhypzu1dqj@ptyes,e30a908660b43aa0ac28,77b2eb9fdfc2122128cf,APP,P2P,3,3,4,11,30772.288011916095,1
950344e813ee4352bde5e1f8,2025-03-03 05:16:30,23144.18,ab8wwgl4@okhdfcbank,cvwk5q30rs14u@ibl,e7b1fdc63770ede22ac8,ebb7ad8fc75996c9f460,APP,P2P,12,3,4,12,13059.149001749212,1
cc39941484d944babccb2d8f,2025-03-03 00:13:27,2884.64,e4gx0l7pt@okhdfcbank,4fzfufr536j5@ybl,9499c227eaa1b9cbdbfd,fdf124c5e08f5f0ecbc7,APP,P2P,10,4,3,12,9603.171411695002,1
9187c0f40949410888635dec,2025-03-05 01:34:43,2033.84,2bvcx8lx0k@paytm,2ad8l@okhdfcbank,2a33ff84ce4f11cfbf48,9445216ef80c2e2c98aa,APP,P2P,12,6,4,12,27724.448605986017,1
239b2a5ab93544859faddb22,2025-03-02 22:03:46,277.78,1polwbv30ewz@axl,xh28hhb8i8j9s76@ptyes,e7b1fdc63770ede22ac8,0cc34c10be203876a822,APP,P2P,12,6,4,7,19283.774161753845,1
fdb922cd6c61483d9bb9a797,2025-03-05 04:25:39,578.89,tncdrwb5acl3@ptybl,3qezhl0m@axisbank,30d8f2b319939655d24f,dd2b26fa3b226776415f,WEB,P2M,4,5,4,8,19186.941025482054,1
91f0554332cb4cfeb4010cb7,2025-03-01 04:56:48,2562.48,55594145808c@sbin,st3imgqy4l63t6@oksbi,a8bfe3b54d67dc73f9b1,dd2b26fa3b226776415f,APP,P2P,8,2,4,8,23604.17047034761,1
5dbc0d5836b9485eafb43871,2025-03-08 02:31:44,4402.02,h2cf9uzfa4@oksbi,o3ivxzlnxhwel@axl,05877e798bf097ac74cc,4e64ba50de4753875362,APP,P2M,12,4,4,11,30970.575596352894,1
b0c0b19ef3df433d86d52c28,2025-03-06 02:44:46,263.18,g4bhb@okhdfcbank,11877196442luffnh14v8@ibl,d8b7ac0773197f0174e7,d160d8e0828f0ff9193d,APP,P2P,12,6,4,12,21531.110526824046,1
2f02c41a58f742d6bdb9a817,2025-03-05 05:52:45,320.0,0zagb4y0u71y@ibl,1ykme@okhdfcbank,e6d7b35bec2e5cd69ccc,c9f42502586920402609,APP,P2M,11,5,4,9,14867.08517917027,1
7100416f4f324e56a6347779,2025-03-06 00:30:22,3273.44,jl6fom8oc@okhdfcbank,8134258438v05v68@axl,e1b3d1f771e2a93d6e2a,328bd2f33a41af49ad68,APP,P2P,7,3,4,12,13873.603148869548,1
3c3bc5a72e3b4f54be5c3ccd,2025-03-08 01:46:09,1464.28,3711130285s0@ibl,h19zunateg40@okicici,9a9ca65bbde43e09517e,dd2b26fa3b226776415f,APP,P2M,12,1,3,11,14765.166242250716,1
98da1070da394d6696fd6c42,2025-03-09 02:24:42,5109.83,3jxbywamzk@oksbi,r2hnc2wss@okaxis,3da97ca3d9f5a870336e,1b05711b64781077ef00,APP,P2P,12,5,4,12,24283.653978303162,1
e45917d6091e4dbb96da2c44,2025-03-06 06:46:17,239.29,17610047421lyiagj@ybl,5y8v1l5qarpra3wk@paytm,97f39cc0db73a9120493,ee1f68161a2198fd546d,APP,P2P,11,6,4,12,3209.923696681887,1
be96e6e96ee64f12b9c0de6b,2025-03-07 06:38:52,692.48,726si62lg@centralbank,9zbyb22ceh@oksbi,c15f4a3116063bef8bf7,5556746fdb05030abcc8,APP,P2P,10,2,1,11,17740.057994183928,1
5796ca350aa541568a21206d,2025-03-01 03:10:12,2561.85,50553992666y@ibl,0wi391468c92@axl,77ca0f907cbc1864f924,9e6939702423dd6ececd,APP,P2M,11,4,3,7,4838.028626335179,1
a454bbde367147fb88b9d780,2025-03-06 01:47:58,13397.13,e71x3xquecmrdo8z7@ptaxis,nzq5divbhpz3bud7p@cbin,3c182ba440b9f9daeb84,1e7130312a80cf129225,APP,P2P,10,3,4,11,22292.07631121397,1
7ccabce25fea484ca2a405b5,2025-03-09 04:41:38,28327.62,xqv8ou0fr@okaxis,7teaix97kga@cbin,11888970a905a511f52c,9868739896a56fd730cb,APP,P2P,12,6,4,11,11325.077092791718,1
55b1ab6913774320a2cecece,2025-03-04 01:24:55,10546.1,5184785619gt@ibl,7323432396vw@ybl,b5e6a119953e32e8d9fa,684375301484b31c2143,APP,P2P,12,4,4,12,45033.069874253626,1
48777f6364e04f0dbe18add3,2025-03-02 05:41:04,155.07,so7u6z689s@centralbank,29070206021bk@ptybl,569f6d7095e206572db4,dd2b26fa3b226776415f,APP,P2M,11,5,4,5,6324.189634547249,1
